日期,颱風編號,颱風生成時間,颱風消散時間,海上警報,陸上警報,近臺強度,侵臺路徑分類
2002/7/26,200211,2002/7/21 00:00,2002/7/27 06:00,0,0,無資料,無資料
2002/7/25,200211,2002/7/21 00:00,2002/7/27 06:00,0,0,無資料,無資料
2002/7/24,200211,2002/7/21 00:00,2002/7/27 06:00,0,0,無資料,無資料
2002/7/23,200211,2002/7/21 00:00,2002/7/27 06:00,0,0,無資料,無資料
2002/7/22,200211,2002/7/21 00:00,2002/7/27 06:00,0,0,無資料,無資料
2002/7/21,200210,2002/7/20 18:00,2002/7/21 12:00,0,0,無資料,無資料
2002/7/20,200210,2002/7/20 18:00,2002/7/21 12:00,0,0,無資料,無資料
2002/7/19,200209,2002/7/15 00:00,2002/7/27 12:00,0,0,無資料,無資料
2002/7/18,200209,2002/7/15 00:00,2002/7/27 12:00,0,0,無資料,無資料
2002/7/17,200209,2002/7/15 00:00,2002/7/27 12:00,0,0,無資料,無資料
2002/7/16,200209,2002/7/15 00:00,2002/7/27 12:00,0,0,無資料,無資料
2002/7/15,200209,2002/7/15 00:00,2002/7/27 12:00,0,0,無資料,無資料
2002/7/14,200207,2002/7/8 00:00,2002/7/16 06:00,0,0,無資料,無資料
2002/7/13,200208,2002/7/9 00:00,2002/7/13 12:00,1,1,輕度,9
2002/7/12,200208,2002/7/9 00:00,2002/7/13 12:00,1,1,輕度,9
2002/7/11,200208,2002/7/9 00:00,2002/7/13 12:00,1,1,輕度,9
2002/7/10,200208,2002/7/9 00:00,2002/7/13 12:00,1,1,輕度,9
2002/7/9,200208,2002/7/9 00:00,2002/7/13 12:00,1,1,輕度,9
2002/7/8,200207,2002/7/8 00:00,2002/7/16 06:00,0,0,無資料,無資料
2002/7/7,200206,2002/6/29 06:00,2002/7/11 00:00,0,0,無資料,無資料
2002/7/6,200206,2002/6/29 06:00,2002/7/11 00:00,0,0,無資料,無資料
2002/7/5,200206,2002/6/29 06:00,2002/7/11 00:00,0,0,無資料,無資料
2002/7/4,200206,2002/6/29 06:00,2002/7/11 00:00,0,0,無資料,無資料
2002/7/3,200206,2002/6/29 06:00,2002/7/11 00:00,0,0,無資料,無資料
2002/7/2,200205,2002/6/29 06:00,2002/7/6 12:00,1,0,中度,無資料
2002/7/1,200205,2002/6/29 06:00,2002/7/6 12:00,1,0,中度,無資料
2002/6/30,200205,2002/6/29 06:00,2002/7/6 12:00,1,0,中度,無資料
2002/6/29,200205,2002/6/29 06:00,2002/7/6 12:00,1,0,中度,無資料
2002/6/28,無資料,無資料,無資料,0,0,無資料,無資料
2002/6/27,無資料,無資料,無資料,0,0,無資料,無資料
2002/6/26,無資料,無資料,無資料,0,0,無資料,無資料
2002/6/25,無資料,無資料,無資料,0,0,無資料,無資料
2002/6/24,無資料,無資料,無資料,0,0,無資料,無資料
2002/6/23,無資料,無資料,無資料,0,0,無資料,無資料
2002/6/22,無資料,無資料,無資料,0,0,無資料,無資料
2002/6/21,無資料,無資料,無資料,0,0,無資料,無資料
2002/6/20,無資料,無資料,無資料,0,0,無資料,無資料
2002/6/19,無資料,無資料,無資料,0,0,無資料,無資料
2002/6/18,無資料,無資料,無資料,0,0,無資料,無資料
2002/6/17,無資料,無資料,無資料,0,0,無資料,無資料
2002/6/16,無資料,無資料,無資料,0,0,無資料,無資料
2002/6/15,無資料,無資料,無資料,0,0,無資料,無資料
2002/6/14,無資料,無資料,無資料,0,0,無資料,無資料
2002/6/13,無資料,無資料,無資料,0,0,無資料,無資料
2002/6/12,無資料,無資料,無資料,0,0,無資料,無資料
2002/6/11,200204,2002/6/8 06:00,2002/6/11 00:00,0,0,無資料,無資料
2002/6/10,200204,2002/6/8 06:00,2002/6/11 00:00,0,0,無資料,無資料
2002/6/9,200204,2002/6/8 06:00,2002/6/11 00:00,0,0,無資料,無資料
2002/6/8,200204,2002/6/8 06:00,2002/6/11 00:00,0,0,無資料,無資料
2002/6/7,無資料,無資料,無資料,0,0,無資料,無資料
2002/6/6,無資料,無資料,無資料,0,0,無資料,無資料
2002/6/5,無資料,無資料,無資料,0,0,無資料,無資料
2002/6/4,無資料,無資料,無資料,0,0,無資料,無資料
2002/6/3,無資料,無資料,無資料,0,0,無資料,無資料
2002/6/2,無資料,無資料,無資料,0,0,無資料,無資料
2002/6/1,無資料,無資料,無資料,0,0,無資料,無資料
2002/5/31,無資料,無資料,無資料,0,0,無資料,無資料
2002/5/30,無資料,無資料,無資料,0,0,無資料,無資料
2002/5/29,無資料,無資料,無資料,0,0,無資料,無資料
2002/5/28,無資料,無資料,無資料,0,0,無資料,無資料
2002/5/27,無資料,無資料,無資料,0,0,無資料,無資料
2002/5/26,無資料,無資料,無資料,0,0,無資料,無資料
2002/5/25,無資料,無資料,無資料,0,0,無資料,無資料
2002/5/24,無資料,無資料,無資料,0,0,無資料,無資料
2002/5/23,無資料,無資料,無資料,0,0,無資料,無資料
2002/5/22,無資料,無資料,無資料,0,0,無資料,無資料
2002/5/21,200203,2002/5/16 18:00,2002/5/21 18:00,0,0,無資料,無資料
2002/5/20,200203,2002/5/16 18:00,2002/5/21 18:00,0,0,無資料,無資料
2002/5/19,200203,2002/5/16 18:00,2002/5/21 18:00,0,0,無資料,無資料
2002/5/18,200203,2002/5/16 18:00,2002/5/21 18:00,0,0,無資料,無資料
2002/5/17,200203,2002/5/16 18:00,2002/5/21 18:00,0,0,無資料,無資料
2002/5/16,200203,2002/5/16 18:00,2002/5/21 18:00,0,0,無資料,無資料
2002/5/15,無資料,無資料,無資料,0,0,無資料,無資料
2002/5/14,無資料,無資料,無資料,0,0,無資料,無資料
2002/5/13,無資料,無資料,無資料,0,0,無資料,無資料
2002/5/12,無資料,無資料,無資料,0,0,無資料,無資料
2002/5/11,無資料,無資料,無資料,0,0,無資料,無資料
2002/5/10,無資料,無資料,無資料,0,0,無資料,無資料
2002/5/9,無資料,無資料,無資料,0,0,無資料,無資料
2002/5/8,無資料,無資料,無資料,0,0,無資料,無資料
2002/5/7,無資料,無資料,無資料,0,0,無資料,無資料
2002/5/6,無資料,無資料,無資料,0,0,無資料,無資料
2002/5/5,無資料,無資料,無資料,0,0,無資料,無資料
2002/5/4,無資料,無資料,無資料,0,0,無資料,無資料
2002/5/3,無資料,無資料,無資料,0,0,無資料,無資料
2002/5/2,無資料,無資料,無資料,0,0,無資料,無資料
2002/5/1,無資料,無資料,無資料,0,0,無資料,無資料
2002/4/30,無資料,無資料,無資料,0,0,無資料,無資料
2002/4/29,無資料,無資料,無資料,0,0,無資料,無資料
2002/4/28,無資料,無資料,無資料,0,0,無資料,無資料
2002/4/27,無資料,無資料,無資料,0,0,無資料,無資料
2002/4/26,無資料,無資料,無資料,0,0,無資料,無資料
2002/4/25,無資料,無資料,無資料,0,0,無資料,無資料
2002/4/24,無資料,無資料,無資料,0,0,無資料,無資料
2002/4/23,無資料,無資料,無資料,0,0,無資料,無資料
2002/4/22,無資料,無資料,無資料,0,0,無資料,無資料
2002/4/21,無資料,無資料,無資料,0,0,無資料,無資料
2002/4/20,無資料,無資料,無資料,0,0,無資料,無資料
2002/4/19,無資料,無資料,無資料,0,0,無資料,無資料
2002/4/18,無資料,無資料,無資料,0,0,無資料,無資料
2002/4/17,無資料,無資料,無資料,0,0,無資料,無資料
2002/4/16,無資料,無資料,無資料,0,0,無資料,無資料
2002/4/15,無資料,無資料,無資料,0,0,無資料,無資料
2002/4/14,無資料,無資料,無資料,0,0,無資料,無資料
2002/4/13,無資料,無資料,無資料,0,0,無資料,無資料
2002/4/12,無資料,無資料,無資料,0,0,無資料,無資料
2002/4/11,無資料,無資料,無資料,0,0,無資料,無資料
2002/4/10,無資料,無資料,無資料,0,0,無資料,無資料
2002/4/9,無資料,無資料,無資料,0,0,無資料,無資料
2002/4/8,無資料,無資料,無資料,0,0,無資料,無資料
2002/4/7,無資料,無資料,無資料,0,0,無資料,無資料
2002/4/6,無資料,無資料,無資料,0,0,無資料,無資料
2002/4/5,無資料,無資料,無資料,0,0,無資料,無資料
2002/4/4,無資料,無資料,無資料,0,0,無資料,無資料
2002/4/3,無資料,無資料,無資料,0,0,無資料,無資料
2002/4/2,無資料,無資料,無資料,0,0,無資料,無資料
2002/4/1,無資料,無資料,無資料,0,0,無資料,無資料
2002/3/31,無資料,無資料,無資料,0,0,無資料,無資料
2002/3/30,無資料,無資料,無資料,0,0,無資料,無資料
2002/3/29,無資料,無資料,無資料,0,0,無資料,無資料
2002/3/28,無資料,無資料,無資料,0,0,無資料,無資料
2002/3/27,無資料,無資料,無資料,0,0,無資料,無資料
2002/3/26,無資料,無資料,無資料,0,0,無資料,無資料
2002/3/25,無資料,無資料,無資料,0,0,無資料,無資料
2002/3/24,無資料,無資料,無資料,0,0,無資料,無資料
2002/3/23,無資料,無資料,無資料,0,0,無資料,無資料
2002/3/22,無資料,無資料,無資料,0,0,無資料,無資料
2002/3/21,無資料,無資料,無資料,0,0,無資料,無資料
2002/3/20,無資料,無資料,無資料,0,0,無資料,無資料
2002/3/19,無資料,無資料,無資料,0,0,無資料,無資料
2002/3/18,無資料,無資料,無資料,0,0,無資料,無資料
2002/3/17,無資料,無資料,無資料,0,0,無資料,無資料
2002/3/16,無資料,無資料,無資料,0,0,無資料,無資料
2002/3/15,無資料,無資料,無資料,0,0,無資料,無資料
2002/3/14,無資料,無資料,無資料,0,0,無資料,無資料
2002/3/13,無資料,無資料,無資料,0,0,無資料,無資料
2002/3/12,無資料,無資料,無資料,0,0,無資料,無資料
2002/3/11,無資料,無資料,無資料,0,0,無資料,無資料
2002/3/10,無資料,無資料,無資料,0,0,無資料,無資料
2002/3/9,無資料,無資料,無資料,0,0,無資料,無資料
2002/3/8,200202,2002/2/28 12:00,2002/3/8 12:00,0,0,無資料,無資料
2002/3/7,200202,2002/2/28 12:00,2002/3/8 12:00,0,0,無資料,無資料
2002/3/6,200202,2002/2/28 12:00,2002/3/8 12:00,0,0,無資料,無資料
2002/3/5,200202,2002/2/28 12:00,2002/3/8 12:00,0,0,無資料,無資料
2002/3/4,200202,2002/2/28 12:00,2002/3/8 12:00,0,0,無資料,無資料
2002/3/3,200202,2002/2/28 12:00,2002/3/8 12:00,0,0,無資料,無資料
2002/3/2,200202,2002/2/28 12:00,2002/3/8 12:00,0,0,無資料,無資料
2002/3/1,200202,2002/2/28 12:00,2002/3/8 12:00,0,0,無資料,無資料
2002/2/28,200202,2002/2/28 12:00,2002/3/8 12:00,0,0,無資料,無資料
2002/2/27,無資料,無資料,無資料,0,0,無資料,無資料
2002/2/26,無資料,無資料,無資料,0,0,無資料,無資料
2002/2/25,無資料,無資料,無資料,0,0,無資料,無資料
2002/2/24,無資料,無資料,無資料,0,0,無資料,無資料
2002/2/23,無資料,無資料,無資料,0,0,無資料,無資料
2002/2/22,無資料,無資料,無資料,0,0,無資料,無資料
2002/2/21,無資料,無資料,無資料,0,0,無資料,無資料
2002/2/20,無資料,無資料,無資料,0,0,無資料,無資料
2002/2/19,無資料,無資料,無資料,0,0,無資料,無資料
2002/2/18,無資料,無資料,無資料,0,0,無資料,無資料
2002/2/17,無資料,無資料,無資料,0,0,無資料,無資料
2002/2/16,無資料,無資料,無資料,0,0,無資料,無資料
2002/2/15,無資料,無資料,無資料,0,0,無資料,無資料
2002/2/14,無資料,無資料,無資料,0,0,無資料,無資料
2002/2/13,無資料,無資料,無資料,0,0,無資料,無資料
2002/2/12,無資料,無資料,無資料,0,0,無資料,無資料
2002/2/11,無資料,無資料,無資料,0,0,無資料,無資料
2002/2/10,無資料,無資料,無資料,0,0,無資料,無資料
2002/2/9,無資料,無資料,無資料,0,0,無資料,無資料
2002/2/8,無資料,無資料,無資料,0,0,無資料,無資料
2002/2/7,無資料,無資料,無資料,0,0,無資料,無資料
2002/2/6,無資料,無資料,無資料,0,0,無資料,無資料
2002/2/5,無資料,無資料,無資料,0,0,無資料,無資料
2002/2/4,無資料,無資料,無資料,0,0,無資料,無資料
2002/2/3,無資料,無資料,無資料,0,0,無資料,無資料
2002/2/2,無資料,無資料,無資料,0,0,無資料,無資料
2002/2/1,無資料,無資料,無資料,0,0,無資料,無資料
2002/1/31,無資料,無資料,無資料,0,0,無資料,無資料
2002/1/30,無資料,無資料,無資料,0,0,無資料,無資料
2002/1/29,無資料,無資料,無資料,0,0,無資料,無資料
2002/1/28,無資料,無資料,無資料,0,0,無資料,無資料
2002/1/27,無資料,無資料,無資料,0,0,無資料,無資料
2002/1/26,無資料,無資料,無資料,0,0,無資料,無資料
2002/1/25,無資料,無資料,無資料,0,0,無資料,無資料
2002/1/24,無資料,無資料,無資料,0,0,無資料,無資料
2002/1/23,無資料,無資料,無資料,0,0,無資料,無資料
2002/1/22,無資料,無資料,無資料,0,0,無資料,無資料
2002/1/21,無資料,無資料,無資料,0,0,無資料,無資料
2002/1/20,無資料,無資料,無資料,0,0,無資料,無資料
2002/1/19,無資料,無資料,無資料,0,0,無資料,無資料
2002/1/18,無資料,無資料,無資料,0,0,無資料,無資料
2002/1/17,無資料,無資料,無資料,0,0,無資料,無資料
2002/1/16,無資料,無資料,無資料,0,0,無資料,無資料
2002/1/15,無資料,無資料,無資料,0,0,無資料,無資料
2002/1/14,無資料,無資料,無資料,0,0,無資料,無資料
2002/1/13,200201,2002/1/12 06:00,2002/1/13 18:00,0,0,無資料,無資料
2002/1/12,200201,2002/1/12 06:00,2002/1/13 18:00,0,0,無資料,無資料
2002/1/11,無資料,無資料,無資料,0,0,無資料,無資料
2002/1/10,無資料,無資料,無資料,0,0,無資料,無資料
2002/1/9,無資料,無資料,無資料,0,0,無資料,無資料
2002/1/8,無資料,無資料,無資料,0,0,無資料,無資料
2002/1/7,無資料,無資料,無資料,0,0,無資料,無資料
2002/1/6,無資料,無資料,無資料,0,0,無資料,無資料
2002/1/5,無資料,無資料,無資料,0,0,無資料,無資料
2002/1/4,無資料,無資料,無資料,0,0,無資料,無資料
2002/1/3,無資料,無資料,無資料,0,0,無資料,無資料
2002/1/2,無資料,無資料,無資料,0,0,無資料,無資料
2002/1/1,無資料,無資料,無資料,0,0,無資料,無資料
2001/12/31,無資料,無資料,無資料,0,0,無資料,無資料
2001/12/30,無資料,無資料,無資料,0,0,無資料,無資料
2001/12/29,無資料,無資料,無資料,0,0,無資料,無資料
2001/12/28,200126,2001/12/27 06:00,2001/12/28 00:00,0,0,無資料,無資料
2001/12/27,200126,2001/12/27 06:00,2001/12/28 00:00,0,0,無資料,無資料
2001/12/26,無資料,無資料,無資料,0,0,無資料,無資料
2001/12/25,200125,2001/12/16 18:00,2001/12/25 18:00,0,0,無資料,無資料
2001/12/24,200125,2001/12/16 18:00,2001/12/25 18:00,0,0,無資料,無資料
2001/12/23,200125,2001/12/16 18:00,2001/12/25 18:00,0,0,無資料,無資料
2001/12/22,200125,2001/12/16 18:00,2001/12/25 18:00,0,0,無資料,無資料
2001/12/21,200125,2001/12/16 18:00,2001/12/25 18:00,0,0,無資料,無資料
2001/12/20,200125,2001/12/16 18:00,2001/12/25 18:00,0,0,無資料,無資料
2001/12/19,200125,2001/12/16 18:00,2001/12/25 18:00,0,0,無資料,無資料
2001/12/18,200125,2001/12/16 18:00,2001/12/25 18:00,0,0,無資料,無資料
2001/12/17,200125,2001/12/16 18:00,2001/12/25 18:00,0,0,無資料,無資料
2001/12/16,200125,2001/12/16 18:00,2001/12/25 18:00,0,0,無資料,無資料
2001/12/15,無資料,無資料,無資料,0,0,無資料,無資料
2001/12/14,無資料,無資料,無資料,0,0,無資料,無資料
2001/12/13,無資料,無資料,無資料,0,0,無資料,無資料
2001/12/12,無資料,無資料,無資料,0,0,無資料,無資料
2001/12/11,無資料,無資料,無資料,0,0,無資料,無資料
2001/12/10,無資料,無資料,無資料,0,0,無資料,無資料
2001/12/9,無資料,無資料,無資料,0,0,無資料,無資料
2001/12/8,200124,2001/12/5 06:00,2001/12/8 06:00,0,0,無資料,無資料
2001/12/7,200124,2001/12/5 06:00,2001/12/8 06:00,0,0,無資料,無資料
2001/12/6,200124,2001/12/5 06:00,2001/12/8 06:00,0,0,無資料,無資料
2001/12/5,200124,2001/12/5 06:00,2001/12/8 06:00,0,0,無資料,無資料
2001/12/4,無資料,無資料,無資料,0,0,無資料,無資料
2001/12/3,無資料,無資料,無資料,0,0,無資料,無資料
2001/12/2,無資料,無資料,無資料,0,0,無資料,無資料
2001/12/1,無資料,無資料,無資料,0,0,無資料,無資料
2001/11/30,無資料,無資料,無資料,0,0,無資料,無資料
2001/11/29,無資料,無資料,無資料,0,0,無資料,無資料
2001/11/28,無資料,無資料,無資料,0,0,無資料,無資料
2001/11/27,無資料,無資料,無資料,0,0,無資料,無資料
2001/11/26,無資料,無資料,無資料,0,0,無資料,無資料
2001/11/25,無資料,無資料,無資料,0,0,無資料,無資料
2001/11/24,無資料,無資料,無資料,0,0,無資料,無資料
2001/11/23,無資料,無資料,無資料,0,0,無資料,無資料
2001/11/22,無資料,無資料,無資料,0,0,無資料,無資料
2001/11/21,無資料,無資料,無資料,0,0,無資料,無資料
2001/11/20,無資料,無資料,無資料,0,0,無資料,無資料
2001/11/19,無資料,無資料,無資料,0,0,無資料,無資料
2001/11/18,無資料,無資料,無資料,0,0,無資料,無資料
2001/11/17,無資料,無資料,無資料,0,0,無資料,無資料
2001/11/16,無資料,無資料,無資料,0,0,無資料,無資料
2001/11/15,無資料,無資料,無資料,0,0,無資料,無資料
2001/11/14,無資料,無資料,無資料,0,0,無資料,無資料
2001/11/13,無資料,無資料,無資料,0,0,無資料,無資料
2001/11/12,200123,2001/11/7 00:00,2001/11/12 12:00,0,0,無資料,無資料
2001/11/11,200123,2001/11/7 00:00,2001/11/12 12:00,0,0,無資料,無資料
2001/11/10,200123,2001/11/7 00:00,2001/11/12 12:00,0,0,無資料,無資料
2001/11/9,200123,2001/11/7 00:00,2001/11/12 12:00,0,0,無資料,無資料
2001/11/8,200123,2001/11/7 00:00,2001/11/12 12:00,0,0,無資料,無資料
2001/11/7,200123,2001/11/7 00:00,2001/11/12 12:00,0,0,無資料,無資料
2001/11/6,無資料,無資料,無資料,0,0,無資料,無資料
2001/11/5,無資料,無資料,無資料,0,0,無資料,無資料
2001/11/4,無資料,無資料,無資料,0,0,無資料,無資料
2001/11/3,無資料,無資料,無資料,0,0,無資料,無資料
2001/11/2,無資料,無資料,無資料,0,0,無資料,無資料
2001/11/1,無資料,無資料,無資料,0,0,無資料,無資料
2001/10/31,無資料,無資料,無資料,0,0,無資料,無資料
2001/10/30,無資料,無資料,無資料,0,0,無資料,無資料
2001/10/29,無資料,無資料,無資料,0,0,無資料,無資料
2001/10/28,200122,2001/10/20 00:00,2001/10/28 00:00,0,0,無資料,無資料
2001/10/27,200122,2001/10/20 00:00,2001/10/28 00:00,0,0,無資料,無資料
2001/10/26,200122,2001/10/20 00:00,2001/10/28 00:00,0,0,無資料,無資料
2001/10/25,200122,2001/10/20 00:00,2001/10/28 00:00,0,0,無資料,無資料
2001/10/24,200122,2001/10/20 00:00,2001/10/28 00:00,0,0,無資料,無資料
2001/10/23,200122,2001/10/20 00:00,2001/10/28 00:00,0,0,無資料,無資料
2001/10/22,200122,2001/10/20 00:00,2001/10/28 00:00,0,0,無資料,無資料
2001/10/21,200122,2001/10/20 00:00,2001/10/28 00:00,0,0,無資料,無資料
2001/10/20,200122,2001/10/20 00:00,2001/10/28 00:00,0,0,無資料,無資料
2001/10/19,無資料,無資料,無資料,0,0,無資料,無資料
2001/10/18,無資料,無資料,無資料,0,0,無資料,無資料
2001/10/17,200121,2001/10/12 18:00,2001/10/17 12:00,1,1,中度,無資料
